CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
784553432,63,BROOKLYN,12/31/2021,11:05:00,12/31/2021,11:12:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,12/31/2021,1007048,167105,40.62532,-73.91787352,"(40.625319998000066, -73.91787351799998)"
749993815,101,QUEENS,12/31/2021,19:35:00,12/31/2021,19:45:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,12/31/2021,1051520,155790,40.5940367,-73.75778005,"(40.59403669500005, -73.75778004599994)"
243633015,62,BROOKLYN,12/31/2021,17:30:00,12/31/2021,17:35:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,12/31/2021,985153,161900,40.61106264,-73.99674915,"(40.611062636000035, -73.99674915199995)"
975077012,83,BROOKLYN,12/31/2021,14:50:00,12/31/2021,15:50:00,COMPLETED,,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMMERCIAL BUILDING,12/31/2021,1004509,193552,40.69791733,-73.92694059,"(40.69791732800008, -73.92694059299998)"
966052848,14,MANHATTAN,12/31/2021,20:45:00,12/31/2021,21:15:00,COMPLETED,,N.Y. POLICE DEPT,109,FELONY,,GRAND LARCENY,,415,"LARCENY,GRAND FROM PERSON,PICK",STREET,12/31/2021,985764,213806,40.7535327,-73.99453689,"(40.75353270100004, -73.99453689199999)"
714345485,49,BRONX,12/31/2021,9:01:00,12/31/2021,9:03:00,COMPLETED,,N.Y. POLICE DEPT,351,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESIDENCE - APT. HOUSE,12/31/2021,1024497,247479,40.84586432,-73.85453421,"(40.84586431600008, -73.85453420999994)"
270501919,25,MANHATTAN,12/31/2021,1:00:00,12/31/2021,1:05:00,COMPLETED,,N.Y. HOUSING POLICE,106,FELONY,FRONT OF,FELONY ASSAULT,,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - PUBLIC HOUSING,12/31/2021,1003188,231190,40.80122705,-73.93159858,"(40.80122704700005, -73.93159858199994)"
115194285,67,BROOKLYN,12/31/2021,18:00:00,12/31/2021,18:15:00,COMPLETED,,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,,109,"ASSAULT 2,1,UNCLASSIFIED",FOOD SUPERMARKET,12/31/2021,998588,172194,40.63930596,-73.94833915,"(40.639305956000044, -73.94833915399995)"
810422367,40,BRONX,12/31/2021,9:55:00,12/31/2021,10:05:00,COMPLETED,,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,12/31/2021,1005041,234533,40.81039849,-73.92489531,"(40.810398494000026, -73.92489531099994)"
963777933,72,BROOKLYN,12/31/2021,3:40:00,12/31/2021,3:50:00,COMPLETED,,N.Y. POLICE DEPT,105,FELONY,FRONT OF,ROBBERY,,397,"ROBBERY,OPEN AREA UNCLASSIFIED",STREET,12/31/2021,981254,177905,40.65499251,-74.01079909,"(40.65499251400007, -74.01079908599996)"
863177698,104,QUEENS,12/31/2021,3:00:00,12/31/2021,9:00:00,COMPLETED,,N.Y. POLICE DEPT,107,FELONY,INSIDE,BURGLARY,,214,"BURGLARY,COMMERCIAL,UNKNOWN TI",RESTAURANT/DINER,12/31/2021,1009254,194518,40.70055664,-73.90982493,"(40.700556637000034, -73.90982493399997)"
985291045,78,BROOKLYN,12/31/2021,11:30:00,12/31/2021,16:51:00,COMPLETED,,N.Y. POLICE DEPT,340,MISDEMEANOR,INSIDE,FRAUDS,,719,"FRAUD,UNCLASSIFIED-MISDEMEANOR",CHAIN STORE,12/31/2021,987424,182090,40.66647936,-73.98856032,"(40.66647935800006, -73.98856031599996)"
745697229,70,BROOKLYN,12/31/2021,4:25:00,12/31/2021,4:35:00,COMPLETED,,N.Y. POLICE DEPT,117,FELONY,INSIDE,DANGEROUS DRUGS,,500,"CONTROLLED SUBSTANCE,POSSESS.",RESIDENCE - APT. HOUSE,12/31/2021,995435,174621,40.64597209,-73.95969593,"(40.64597209200008, -73.95969593099994)"
307763036,7,MANHATTAN,12/31/2021,10:00:00,12/31/2021,10:30:00,COMPLETED,,N.Y. HOUSING POLICE,359,MISDEMEANOR,INSIDE,OFFENSES AGAINST PUBLIC ADMINI,,749,VIOLATION OF ORDER OF PROTECTI,RESIDENCE - PUBLIC HOUSING,12/31/2021,987063,198657,40.71195209,-73.98985468,"(40.71195209300004, -73.98985467599994)"
942569514,66,BROOKLYN,12/31/2021,4:30:00,12/31/2021,4:52:00,COMPLETED,,N.Y. POLICE DEPT,110,FELONY,FRONT OF,GRAND LARCENY OF MOTOR VEHICLE,,441,"LARCENY,GRAND OF AUTO",STREET,12/31/2021,991675,161586,40.61019771,-73.97325955,"(40.61019770600007, -73.97325954999997)"
259395135,18,MANHATTAN,12/31/2021,11:00:00,12/31/2021,11:01:00,COMPLETED,,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,433,"LARCENY,GRAND FROM STORE-SHOPL",CHAIN STORE,12/31/2021,991009,216432,40.76073795,-73.97560321,"(40.76073794900003, -73.97560320699995)"
128682690,42,BRONX,12/31/2021,7:25:00,12/31/2021,7:30:00,COMPLETED,,N.Y. POLICE DEPT,105,FELONY,INSIDE,ROBBERY,,390,"ROBBERY,HOME INVASION",RESIDENCE - APT. HOUSE,12/31/2021,1012295,241930,40.83068111,-73.89865981,"(40.83068111400007, -73.89865981399998)"
180988246,19,MANHATTAN,12/31/2021,3:15:00,12/31/2021,3:18:00,COMPLETED,,N.Y. POLICE DEPT,107,FELONY,INSIDE,BURGLARY,,213,"BURGLARY,COMMERCIAL,NIGHT",RESTAURANT/DINER,12/31/2021,993944,216789,40.76171509,-73.9650081,"(40.76171509200003, -73.96500810199996)"
272609055,115,QUEENS,12/31/2021,9:30:00,12/31/2021,10:30:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,114,OBSTR BREATH/CIRCUL,HOTEL/MOTEL,12/31/2021,1021735,218505,40.76635092,-73.86467883,"(40.76635091800006, -73.86467883499995)"
247871125,10,MANHATTAN,12/31/2021,17:35:00,12/31/2021,17:50:00,COMPLETED,,N.Y. POLICE DEPT,118,FELONY,INSIDE,DANGEROUS WEAPONS,,792,WEAPONS POSSESSION 1 & 2,COMMERCIAL BUILDING,12/31/2021,984422,214069,40.7542547,-73.99938063,"(40.75425469800007, -73.99938063399996)"
251478094,45,BRONX,12/31/2021,2:25:00,12/31/2021,2:35:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,12/31/2021,1026043,246412,40.84292854,-73.84895307,"(40.842928536000045, -73.84895306599998)"
470799703,113,QUEENS,12/31/2021,20:20:00,12/31/2021,20:30:00,COMPLETED,,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,639,AGGRAVATED HARASSMENT 2,RESIDENCE-HOUSE,12/31/2021,1052898,194206,40.69946933,-73.75242732,"(40.699469333000025, -73.75242731999998)"
558297731,88,BROOKLYN,12/31/2021,5:15:00,12/31/2021,5:15:00,COMPLETED,,N.Y. HOUSING POLICE,106,FELONY,INSIDE,FELONY ASSAULT,,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - PUBLIC HOUSING,12/31/2021,991148,192533,40.69514091,-73.97512595,"(40.69514090800004, -73.975125947)"
925820490,90,BROOKLYN,12/31/2021,13:30:00,12/31/2021,13:34:00,COMPLETED,,N.Y. POLICE DEPT,105,FELONY,FRONT OF,ROBBERY,,397,"ROBBERY,OPEN AREA UNCLASSIFIED",STREET,12/31/2021,997012,197452,40.7086359,-73.95396993,"(40.70863589900005, -73.95396993199995)"
370600941,72,BROOKLYN,12/31/2021,4:20:00,12/31/2021,4:30:00,COMPLETED,,N.Y. POLICE DEPT,105,FELONY,,ROBBERY,,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",STREET,12/31/2021,980846,177391,40.65358155,-74.01226927,"(40.65358154900008, -74.01226926699997)"
638601970,50,BRONX,12/31/2021,2:30:00,12/31/2021,3:00:00,COMPLETED,,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,153,RAPE 3,HOTEL/MOTEL,12/31/2021,1011257,261130,40.88338258,-73.90233331,"(40.883382579000056, -73.90233330899997)"
194449397,102,QUEENS,12/31/2021,10:20:00,12/31/2021,10:40:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,101,ASSAULT 3,HOSPITAL,12/31/2021,1035310,194572,40.70059287,-73.8158542,"(40.70059287300006, -73.81585419699996)"
824626123,50,BRONX,12/31/2021,1:25:00,12/31/2021,9:45:00,COMPLETED,,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,,457,"LARCENY,GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES",STREET,12/31/2021,1008485,264053,40.89141334,-73.91234739,"(40.891413340000035, -73.91234738899993)"
752867937,40,BRONX,12/31/2021,4:00:00,12/31/2021,4:17:00,COMPLETED,,N.Y. HOUSING POLICE,105,FELONY,FRONT OF,ROBBERY,,397,"ROBBERY,OPEN AREA UNCLASSIFIED",RESIDENCE - PUBLIC HOUSING,12/31/2021,1007753,235353,40.81264237,-73.91509552,"(40.81264236700008, -73.91509552299993)"
753556003,73,BROOKLYN,12/31/2021,11:50:00,12/31/2021,11:55:00,COMPLETED,,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE-HOUSE,12/31/2021,1007015,185541,40.67592288,-73.91793018,"(40.67592288200007, -73.91793017599997)"
267387257,32,MANHATTAN,12/31/2021,18:23:00,12/31/2021,18:33:00,COMPLETED,,N.Y. HOUSING POLICE,233,MISDEMEANOR,INSIDE,SEX CRIMES,,681,"CHILD, ENDANGERING WELFARE",RESIDENCE - PUBLIC HOUSING,12/31/2021,999358,236472,40.81573205,-73.94542041,"(40.81573205300003, -73.94542041099999)"
791821990,108,QUEENS,12/31/2021,2:00:00,12/31/2021,2:01:00,COMPLETED,,N.Y. POLICE DEPT,109,FELONY,,GRAND LARCENY,,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",STREET,12/31/2021,998215,213476,40.75261604,-73.94959755,"(40.75261603800004, -73.949597554)"
816795609,61,BROOKLYN,12/31/2021,23:00:00,12/31/2021,23:30:00,COMPLETED,,N.Y. HOUSING POLICE,578,VIOLATION,FRONT OF,HARRASSMENT 2,,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - PUBLIC HOUSING,12/31/2021,1001352,156950,40.59745944,-73.9384186,"(40.59745944000008, -73.938418599)"
390569207,61,BROOKLYN,12/31/2021,19:29:00,12/31/2021,19:32:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,352,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",RESIDENCE - APT. HOUSE,12/31/2021,1002283,157914,40.60010358,-73.93506358,"(40.600103578000066, -73.93506357599993)"
514229189,79,BROOKLYN,12/31/2021,8:35:00,12/31/2021,8:40:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,12/31/2021,997880,192557,40.69519898,-73.95084903,"(40.69519897600002, -73.95084903199995)"
770764269,43,BRONX,12/31/2021,21:40:00,,,COMPLETED,,N.Y. POLICE DEPT,118,FELONY,FRONT OF,DANGEROUS WEAPONS,,793,WEAPONS POSSESSION 3,STREET,12/31/2021,1023802,242377,40.83186397,-73.85707627,"(40.831863965000025, -73.85707627399995)"
894684225,107,QUEENS,12/31/2021,0:30:00,12/31/2021,0:43:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,12/31/2021,1038225,197218,40.70783821,-73.80532011,"(40.70783820500003, -73.80532011199995)"
273888976,114,QUEENS,12/31/2021,14:00:00,12/31/2021,14:03:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,,ASSAULT 3 & RELATED OFFENSES,,101,ASSAULT 3,STREET,12/31/2021,1006912,218141,40.76540226,-73.91819175,"(40.765402255000026, -73.91819174899997)"
465212636,77,BROOKLYN,12/31/2021,10:45:00,12/31/2021,12:39:00,COMPLETED,,N.Y. POLICE DEPT,106,FELONY,FRONT OF,FELONY ASSAULT,,109,"ASSAULT 2,1,UNCLASSIFIED",STORAGE FACILITY,12/31/2021,995383,187055,40.68010074,-73.95986279,"(40.680100739000075, -73.95986278599996)"
223064871,78,BROOKLYN,12/31/2021,6:40:00,12/31/2021,6:50:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,101,ASSAULT 3,RESIDENCE - APT. HOUSE,12/31/2021,988282,184164,40.67217168,-73.98546629,"(40.672171677000044, -73.98546629299993)"
334527526,25,MANHATTAN,12/31/2021,19:20:00,12/31/2021,19:25:00,COMPLETED,,N.Y. POLICE DEPT,121,FELONY,,CRIMINAL MISCHIEF & RELATED OF,,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",STREET,12/31/2021,1001957,235144,40.81208224,-73.93603445,"(40.81208223700002, -73.93603444599995)"
331891951,83,BROOKLYN,12/31/2021,20:55:00,12/31/2021,21:33:00,COMPLETED,,N.Y. POLICE DEPT,347,MISDEMEANOR,,INTOXICATED & IMPAIRED DRIVING,,905,"INTOXICATED DRIVING,ALCOHOL",STREET,12/31/2021,1006413,193401,40.6974983,-73.92007462,"(40.69749830400008, -73.92007462199997)"
885976042,79,BROOKLYN,12/31/2021,19:29:00,12/31/2021,19:32:00,COMPLETED,,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,198,CRIMINAL CONTEMPT 1,RESIDENCE - APT. HOUSE,12/31/2021,999215,189479,40.68674842,-73.9460416,"(40.68674841800004, -73.94604160299998)"
813057468,52,BRONX,12/31/2021,14:40:00,12/31/2021,14:45:00,COMPLETED,,N.Y. POLICE DEPT,105,FELONY,FRONT OF,ROBBERY,,384,"ROBBERY,POCKETBOOK/CARRIED BAG",STREET,12/31/2021,1014255,253283,40.8618353,-73.89152649,"(40.861835301000035, -73.89152648899994)"
635516361,1,MANHATTAN,12/31/2021,17:15:00,12/31/2021,17:20:00,COMPLETED,,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",HOTEL/MOTEL,12/31/2021,982818,203638,40.72562407,-74.00516787,"(40.72562407400005, -74.00516787399994)"
395572136,109,QUEENS,12/31/2021,20:00:00,12/31/2021,20:15:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,REAR OF,HARRASSMENT 2,,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE-HOUSE,12/31/2021,1032084,216954,40.76204389,-73.82732958,"(40.762043893000055, -73.82732958099997)"
618255177,63,BROOKLYN,12/31/2021,17:07:00,12/31/2021,17:13:00,COMPLETED,,N.Y. POLICE DEPT,358,MISDEMEANOR,,OFFENSES INVOLVING FRAUD,,705,"FORGERY,ETC.-MISD.",STREET,12/31/2021,1013773,151962,40.58373571,-73.89371347,"(40.583735714000056, -73.89371346699994)"
392960449,7,MANHATTAN,12/31/2021,0:01:00,12/31/2021,9:30:00,COMPLETED,,N.Y. POLICE DEPT,351,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESTAURANT/DINER,12/31/2021,987350,201914,40.72089168,-73.98881794,"(40.72089168400004, -73.98881793899994)"
991986193,14,MANHATTAN,12/31/2021,23:40:00,12/31/2021,23:45:00,COMPLETED,,N.Y. POLICE DEPT,109,FELONY,,GRAND LARCENY,,415,"LARCENY,GRAND FROM PERSON,PICK",STREET,12/31/2021,988650,214286,40.75484922,-73.98411999,"(40.754849215000036, -73.98411999099994)"
455975414,34,MANHATTAN,12/31/2021,16:43:00,12/31/2021,16:45:00,COMPLETED,,N.Y. POLICE DEPT,105,FELONY,INSIDE,ROBBERY,,388,"ROBBERY,RESIDENTIAL COMMON AREA",RESIDENCE - APT. HOUSE,12/31/2021,1007048,255545,40.86806536,-73.91757374,"(40.868065356000045, -73.91757373699994)"
458487258,14,MANHATTAN,12/31/2021,4:45:00,12/31/2021,5:00:00,COMPLETED,,N.Y. POLICE DEPT,121,FELONY,INSIDE,CRIMINAL MISCHIEF & RELATED OF,,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",HOTEL/MOTEL,12/31/2021,988546,214963,40.75670746,-73.98449494,"(40.75670745900004, -73.98449493899994)"
971398999,49,BRONX,12/31/2021,14:15:00,12/31/2021,14:20:00,COMPLETED,,N.Y. POLICE DEPT,105,FELONY,INSIDE,ROBBERY,,396,"ROBBERY,BEGIN AS SHOPLIFTING",CHAIN STORE,12/31/2021,1021349,254616,40.86546702,-73.86587271,"(40.86546701800006, -73.86587270699994)"
891426469,24,MANHATTAN,12/31/2021,17:45:00,12/31/2021,18:00:00,COMPLETED,,N.Y. HOUSING POLICE,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,639,AGGRAVATED HARASSMENT 2,RESIDENCE - PUBLIC HOUSING,12/31/2021,992332,227423,40.79090425,-73.9708143,"(40.79090425000004, -73.97081430199995)"
136834394,42,BRONX,12/31/2021,10:32:00,12/31/2021,10:33:00,COMPLETED,,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,661,"LEWDNESS,PUBLIC",RESIDENCE - APT. HOUSE,12/31/2021,1012019,245445,40.84032964,-73.8996426,"(40.84032964000005, -73.89964259899993)"
530039728,60,BROOKLYN,12/31/2021,15:30:00,12/31/2021,15:35:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,,HARRASSMENT 2,,638,"HARASSMENT,SUBD 3,4,5",STREET,12/31/2021,987007,149144,40.57604959,-73.9900769,"(40.576049590000025, -73.99007689999998)"
607864078,73,BROOKLYN,12/31/2021,9:47:00,12/31/2021,10:27:00,COMPLETED,,N.Y. HOUSING POLICE,109,FELONY,INSIDE,GRAND LARCENY,,459,"LARCENY,GRAND FROM RESIDENCE/BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE",RESIDENCE - PUBLIC HOUSING,12/31/2021,1006120,181463,40.66473194,-73.92117001,"(40.66473194200007, -73.92117001499997)"
688986298,114,QUEENS,12/31/2021,4:00:00,12/31/2021,17:20:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,313,"LARCENY,PETIT BY FALSE PROMISE",STREET,12/31/2021,1000914,214170,40.75451622,-73.93985433,"(40.75451621800004, -73.93985433099994)"
649465830,5,MANHATTAN,12/31/2021,0:50:00,12/31/2021,1:10:00,COMPLETED,,N.Y. POLICE DEPT,351,MISDEMEANOR,REAR OF,CRIMINAL MISCHIEF & RELATED OF,,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESTAURANT/DINER,12/31/2021,984732,200728,40.71763693,-73.99826268,"(40.71763692800005, -73.99826267699996)"
863729179,107,QUEENS,12/31/2021,13:30:00,12/31/2021,13:40:00,COMPLETED,,N.Y. POLICE DEPT,348,MISDEMEANOR,,VEHICLE AND TRAFFIC LAWS,,916,LEAVING SCENE-ACCIDENT-PERSONA,STREET,12/31/2021,1045145,201006,40.71819041,-73.78032634,"(40.71819041400005, -73.78032634)"
895987082,94,BROOKLYN,12/31/2021,9:00:00,12/31/2021,9:10:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,12/31/2021,997053,204934,40.72917213,-73.95380782,"(40.729172131000034, -73.95380781799997)"
642032773,114,QUEENS,12/31/2021,3:25:00,12/31/2021,3:36:00,COMPLETED,,N.Y. POLICE DEPT,118,FELONY,FRONT OF,DANGEROUS WEAPONS,,792,WEAPONS POSSESSION 1 & 2,PARK/PLAYGROUND,12/31/2021,1002266,217710,40.76422996,-73.93496493,"(40.76422996000008, -73.93496493299993)"
262109391,47,BRONX,12/31/2021,10:00:00,12/31/2021,11:00:00,COMPLETED,,N.Y. POLICE DEPT,364,MISDEMEANOR,INSIDE,OTHER STATE LAWS (NON PENAL LA,,848,"NY STATE LAWS,UNCLASSIFIED MIS",RESIDENCE - APT. HOUSE,12/31/2021,1020424,266751,40.89877762,-73.86915144,"(40.898777619000036, -73.86915143799997)"
927922836,69,BROOKLYN,12/31/2021,0:35:00,12/31/2021,0:37:00,COMPLETED,,N.Y. HOUSING POLICE,126,FELONY,FRONT OF,MISCELLANEOUS PENAL LAW,,117,RECKLESS ENDANGERMENT 1,RESIDENCE - PUBLIC HOUSING,12/31/2021,1015532,169463,40.63176631,-73.8872997,"(40.631766312000025, -73.88729970499998)"
984140861,120,STATEN ISLAND,12/31/2021,0:01:00,12/31/2021,0:50:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,338,"LARCENY,PETIT FROM BUILDING,UN",GROCERY/BODEGA,12/31/2021,948992,162547,40.61276841,-74.12699163,"(40.61276841100005, -74.12699163499997)"
793109655,120,STATEN ISLAND,12/31/2021,8:00:00,12/31/2021,18:00:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,,339,"LARCENY,PETIT FROM OPEN AREAS,",RESIDENCE-HOUSE,12/31/2021,961705,164900,40.61926838,-74.08121059,"(40.619268376000036, -74.08121058899997)"
849625069,34,MANHATTAN,12/31/2021,3:50:00,12/31/2021,3:52:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",GAS STATION,12/31/2021,1007787,256473,40.87061049,-73.91489857,"(40.87061049200002, -73.91489857399995)"
739486110,122,STATEN ISLAND,12/31/2021,2:00:00,12/31/2021,3:00:00,COMPLETED,,N.Y. HOUSING POLICE,351,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",RESIDENCE - PUBLIC HOUSING,12/31/2021,962613,156332,40.59575324,-74.07791244,"(40.59575323800004, -74.07791244099997)"
951589150,24,MANHATTAN,12/31/2021,15:55:00,12/31/2021,16:00:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,12/31/2021,992793,229614,40.79691752,-73.96914667,"(40.79691752000008, -73.96914666999999)"
548420167,47,BRONX,12/31/2021,13:00:00,12/31/2021,13:30:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,,113,"MENACING,UNCLASSIFIED",STREET,12/31/2021,1026075,260446,40.88144743,-73.84874983,"(40.88144743000004, -73.84874983499998)"
479907386,102,QUEENS,12/31/2021,1:08:00,12/31/2021,1:18:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,101,ASSAULT 3,RESIDENCE-HOUSE,12/31/2021,1035202,192464,40.69480754,-73.81625964,"(40.69480753800008, -73.81625964199996)"
260027750,6,MANHATTAN,12/31/2021,5:25:00,12/31/2021,6:15:00,COMPLETED,,N.Y. POLICE DEPT,107,FELONY,INSIDE,BURGLARY,,213,"BURGLARY,COMMERCIAL,NIGHT",SHOE,12/31/2021,982803,207526,40.73629568,-74.00522283,"(40.73629568100006, -74.00522282799993)"
816266743,106,QUEENS,12/31/2021,12:33:00,12/31/2021,15:00:00,COMPLETED,,N.Y. POLICE DEPT,113,FELONY,REAR OF,FORGERY,,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",BANK,12/31/2021,1028275,181434,40.6645699,-73.84131161,"(40.66456990200004, -73.84131161099998)"
271012018,5,MANHATTAN,12/31/2021,10:22:00,12/31/2021,10:22:00,COMPLETED,,N.Y. POLICE DEPT,351,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",OTHER,12/31/2021,983903,200257,40.71634415,-74.00125319,"(40.71634415200003, -74.00125319299997)"
399957859,14,MANHATTAN,12/31/2021,12:30:00,12/31/2021,12:45:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",DEPARTMENT STORE,12/31/2021,987220,212676,40.75043077,-73.98928218,"(40.75043076800005, -73.98928217599996)"
510812556,19,MANHATTAN,12/31/2021,18:30:00,12/31/2021,20:45:00,COMPLETED,,N.Y. POLICE DEPT,107,FELONY,INSIDE,BURGLARY,,223,"BURGLARY,RESIDENCE,NIGHT",RESIDENCE - APT. HOUSE,12/31/2021,997400,220012,40.77055693,-73.95252635,"(40.77055692900007, -73.95252634999997)"
292837986,77,BROOKLYN,12/31/2021,22:00:00,12/31/2021,22:20:00,COMPLETED,,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,198,CRIMINAL CONTEMPT 1,RESIDENCE-HOUSE,12/31/2021,1005300,182814,40.66844212,-73.92412152,"(40.668442123000034, -73.92412152399999)"
695245579,40,BRONX,12/31/2021,22:00:00,12/31/2021,22:10:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,114,OBSTR BREATH/CIRCUL,RESIDENCE - APT. HOUSE,12/31/2021,1010107,235102,40.81194687,-73.90659253,"(40.81194686600002, -73.90659253499997)"
601634320,122,STATEN ISLAND,12/31/2021,19:00:00,12/31/2021,20:00:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,,307,"LARCENY,PETIT BY DISHONEST EMP",RESTAURANT/DINER,12/31/2021,948876,149073,40.57578456,-74.12733889,"(40.575784561000035, -74.12733888899999)"
